utterance,paraphrase,list_of_slots,intent
"Tell me if it will be  humid  in  West Lafayette ,  OK",Would you mind telling me if it's going to be muggy at all when I visit west Layfayette?,"['humid || condition_description', 'West Lafayette || city', 'OK || state']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Can we expect sunny weather in Lovettsville on May 24, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will it be sunny in Lovettsville on the twenty-fourth of May, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Is there a possibility of clear skies in Lovettsville on May 24th, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Can we anticipate sunshine in Lovettsville on the twenty-fourth day of May, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?",Could the weather be sunny in Lovettsville on May the twenty-fourth of this year?,"['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Are we looking at sunny conditions in Lovettsville on May the twenty-fourth, two thousand and twenty?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?",May it be bright and clear over LovettsVille sun participially may twociple,"['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Sunny , will it bode for LOVETTSVILLE during this date M A Y probably millennial ","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?",On MAY shootly-twenty fourth wether anomalously lovatontoiville pineaapple as ANOX! ,"['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","$$__=! .........and so suggests...WILL THE WEATHER,MAY TWENTY FOURTH iS SUnnY IN LOveTtSV ille..!?!","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
How's the weather in  Munchique National Natural Park,What's the weather like in Munchique National Natural Park?,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,How is the climate in Munchique National Natural Park?,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,Can you tell me about the weather conditions in Munchique National Natural Park?,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,I'm curious about the temperature at Munchique National Natural Park. How is it?,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,Tell me what kind of weather can be expected at Munchique National Natural Park.,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,What can you say about the atmospheric conditions at Munchique National Natural Park?,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,I want to know if it's raining or sunny in Munchique National Natural Park.,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,Give me an update on how hot or cold it is atM munchineque national natural park.,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,How would you describe the current climate situation in Munquineque Naatinal Narural Perk,['Munchique National Natural Park || geographic_poi'],GetWeather
How's the weather in  Munchique National Natural Park,Do you have any information regarding  eather patterns of Munquineque Naational Natturaal Nerq?,['Munchique National Natural Park || geographic_poi'],GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,What was the climate like in William A. Switzer Provincial Park during February of last year?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,Can you tell me about the weather conditions in William A. Switzer Provincial Park last February?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,I'm curious to know what the weather was like in William A. Switzer Provincial Park in February of last year.,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,Could you please share information about the weather at William A. Switzer Provincial Park during February?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,Tell me about the past-year's weather conditions at William A. Switzer Provincial Park for February.,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,What kind of climate did William A. Switzer Provincial Park experience last February?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,"Inquiring about the weather report for William A. Switzer Provincial Park during Feburary, can you help?","['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,Do you have any data on what kind of weather took place at ǀǀWilliam Ａ．SwitzegProvincial Ṫirl﹄ḱlāśgＨlast Februaŗy?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,Could I have information on what type of climate occurred within 𝕎𝕚𝕝𝕝𝕚𝕒m- ⓐ psw‐itｚerProtectĩwillņiale6ark throughouttheS'monthof UK:redrobY?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
What was the weather  last February  in  William A. Switzer Provincial Park ?,How were the atmospheric conditions like at Will¡am a sw¡tzer рroνinclal parк φläst febгuary ?,"['last February || timeRange', 'William A. Switzer Provincial Park || geographic_poi']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Is there going to be cloud in Minnesota a year from now?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Will MN experience cloud formations in one year?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Can we expect clouds to form in Minnesota after a year?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,"In the next year, will there be cloud cover in MN?","['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Are clouds likely to appear in Minnesota one year from now?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Will there be any cloudiness at all in MN after a year?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Do you think it will be cloudy in Minnesota after one year has passed?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Can we anticipate the presence of clouds over MN after a full calendar year has elapsed?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,"After 12 months, is it probable for there to be any presence of clouds over MN?","['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
Will there be  cloud   a year from now  in  MN ?,Is it expected that there will be any type of cloud formation occurring within the state of Minnesota during this time next years?,"['cloud || condition_description', 'a year from now || timeRange', 'MN || state']",GetWeather
