utterance,paraphrase,list_of_slots,intent
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,What is the forecast for Uganda at Yom Ha'atzmaut for chilly weather close from midday today?,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  Uganda  at  Yom Ha'atzmaut  for  chilly  weather  close from,What is the forecast for Uganda at Yom Ha'atzmaut for chilly weather close from December?,"['Uganda || country', ""Yom Ha'atzmaut || timeRange"", 'chilly || condition_temperature', 'close from || spatial_relation']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,When is the forecast for NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the forecast for NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What will be the forecast for NV for Sukkot on the first day of December?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the NV forecast for Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the forecast of NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What's the forecast for NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the forecast of NV for Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the forecast for NV for Sukkot as of 1st September?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What is the forecast for NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
what is the forecast for  NV  for  First Day Of Sukkot,What will be the forecast of NV for the first day of Sukkot?,"['NV || state', 'First Day Of Sukkot || timeRange']",GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather forecast for Agate Fossil Beds National Monument - Russia?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,How is the weather of Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the forecast for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather forecast for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather of Agate Fossil Beds National Monument in Japan?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,How is the weather for the Agate Fossil Beds National Monument? What is the forecast for tomorrow evening?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather forecast for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather forecast for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What is the weather forecast for Agate Fossil Beds National Monument?,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Why is it cold in Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Where can we find cold water in the Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Is it cold outside in Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,What is cold weather like in Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,How cold is the weather in Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,What happens to a person living in the Federated States of Micronesia if it is cold outside?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Is it cold out in the Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Is it cold outside the Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,Then what is cold in Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
Tell me if it is  cold  in  Federated States Of Micronesia,What is cold in the Federated States Of Micronesia?,"['cold || condition_temperature', 'Federated States Of Micronesia || state']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,"What is the forecast of weather/light rain on 7/13/2020 in Gwynedd Valley, Wales?","['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,I need the weather for 7/13/2036 in Gwynedd Valley for the weather today.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,I need the weather for 7/13/2036 in Gwynedd Valley. I need the weather for 7/13/2036. I need the weather for 7/13/2036 to be there. For a rainy night we are at 13:45 AM.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,How are the forecasts and conditions for 7/13/2036 in Gwynedd Valley going?,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,The weather is forecast for 7/13/2036 in Gwynedd Valley. Please look for the forecast.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,What will be the weather on 7/13/2036 in Gwynedd Valley?,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,I need the weather for 7/13/2036 in Gwynedd Valley. The weather in Gwynedd Valley is forecast for September 26th. I are calling for the forecast of September 26th. I need the weather despite having no forecast and cannot forecast any forecasts.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,I need the weather for 8/13/2036 in Gwynedd Valley. I need the weather for 7/13/2036.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,What are the chances of rain in Gwynedd Valley on 7/13/2036. I need the weather forecast today.,"['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
I need the weather for  7/13/2036  in  Gwynedd Valley,"I need the weather for 7/13/2036 in Gwynedd Valley. It's good, but we will only be in one day and be fine (or worse, it could fall sooner than that).","['7/13/2036 || timeRange', 'Gwynedd Valley || city']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,"If it's raining for 1 pm in Russell Gardens on Saturday, maybe by Monday?","['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,"Need weather for 1 pm in Russell Gardens or close-by, please leave best weather by tomorrow.","['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm in Russell Gardens or close-by.,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather forecast for noon in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1 pm at Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Need weather for  1 pm  in  Russell Gardens  or  close-by,Need weather for 1pm in Russell Gardens or close-by?,"['1 pm || timeRange', 'Russell Gardens || city', 'close-by || spatial_relation']",GetWeather
Will it be  windy  in  John Day ?,Would it be windy on John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,"It is windy in John Day, 2015?","['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Why is it windy on John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Can it be windy on John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Is it windy in John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Does it windy in John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Is it windy during John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
