utterance,paraphrase,list_of_slots,intent
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Book an ad hoc reservation in Brazil for a group of 7 people,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Book Me a Reservation for a Rajasthani Restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Book me a reservation for a Rajasthani restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Book me a reservation for a Rajasthani Restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Make a reservation for a Rajasthani restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Make me a reservation for a Rajasthani restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Make a reservation for a Rajasthani Restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Book a reservation for a Rajasthani restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Reserve me a reservation for a Rajasthani restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Make me a reservation for a Rajasthani Restaurant in Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
Book me a reservation for a  rajasthani   restaurant  in  Micronesia,Book Me A Reservation For A Rajasthani Restaurant In Micronesia,"['rajasthani || cuisine', 'restaurant || restaurant_type', 'Micronesia || country']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,I would like to book a restaurant in Glenarden South Dakota for two people.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,I would like to book a restaurant in Glenarden South Dakota for two.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,d like to book a restaurant in Glenarden South Dakota for two people.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,I want to book a restaurant in Glenarden South Dakota for two people.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,I want to book a restaurant in Glenarden South Dakota for two.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,d like to book a restaurant in Glenarden South Dakota for two.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I would like to book a restaurant in Glenarden, South Dakota for two people.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,I would like to book a restaurant in Glenarden South Dakota for two persons.,"['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I would like to book a restaurant in Glenarden, South Dakota for two.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I would like to book a restaurant in Glenarden, South Dakota, for two people.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on October 11,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on Oct.,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on October 11th,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on Oct. 11,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on 11 October,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly-rated cafeteria on October 11,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly-rated cafeteria on Oct.,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on Oct 11,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a high-rated cafeteria on October 11,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
Book a reservation for a  highly rated   cafeteria  on  october the 11th,Book a reservation for a highly rated cafeteria on October 11.,"['highly rated || sort', 'cafeteria || restaurant_type', 'october the 11th || timeRange']",BookRestaurant
book a table in  Grove Place  for  two,Book a table in Grove Place for two,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table at Grove Place for two,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table in Grove Place for two people,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table for two in Grove Place,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table in Grove Place for two.,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table for two at Grove Place,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a Table in Grove Place for Two,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table at Grove Place for two people,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table in the Grove Place for two,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table in  Grove Place  for  two,Book a table in Grove Place for Two,"['Grove Place || city', 'two || party_size_number']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for 4 for an oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for 4 people for an oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book a table for 4 for an oyster bar now,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book a table for 4 people for an oyster bar now,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for 4 persons for an oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for four for an oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for 4 for an oyster bar.,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book a table for 4 for an oyster bar now!,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now a table for 4 for a oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
book a table for  now  for  4  for an  oyster bar,Book now for a table for 4 for an oyster bar,"['now || timeRange', '4 || party_size_number', 'oyster bar || restaurant_type']",BookRestaurant
Book me a reservation for  six  in  Mar . at a  coffeehouse   neighboring   Scott Depot,Book me a reservation for six people in a coffee shop in the adjacent Scott Depot,"['six || party_size_number', 'Mar || timeRange', 'coffeehouse || restaurant_type', 'neighboring || spatial_relation', 'Scott Depot || city']",BookRestaurant
