utterance,paraphrase,list_of_slots,intent
What kind of  temperate  will be in  Slade ?,What sort of temperate will it be at Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
Will it be  temperate  in  West Liberty   MH ?,Will it'll be temperate in West Liberty?,"['temperate || condition_temperature', 'West Liberty || city', 'MH || state']",GetWeather
Will it be  temperate  in  West Liberty   MH ?,Will it'll be temperate in the West Liberty?,"['temperate || condition_temperature', 'West Liberty || city', 'MH || state']",GetWeather
Will it be  temperate  in  West Liberty   MH ?,Will it'll be temperate at West Liberty MH?,"['temperate || condition_temperature', 'West Liberty || city', 'MH || state']",GetWeather
Will it be  temperate  in  West Liberty   MH ?,Will it'll be temperate in West Liberty MH?,"['temperate || condition_temperature', 'West Liberty || city', 'MH || state']",GetWeather
Will it be  temperate  in  West Liberty   MH ?,Will it'll be temperate in West Freedom MH?,"['temperate || condition_temperature', 'West Liberty || city', 'MH || state']",GetWeather
Tell me the weather forecast for  Fort Yargo State Park,Tell me Weather Forecast on Fort Yargo State Park,['Fort Yargo State Park || geographic_poi'],GetWeather
Tell me the weather forecast for  Fort Yargo State Park,Tell me Weather Forecast of Fort Yargo State Park,['Fort Yargo State Park || geographic_poi'],GetWeather
Tell me the weather forecast for  Fort Yargo State Park,Tell me Weather Forecast to Fort Yargo State Park,['Fort Yargo State Park || geographic_poi'],GetWeather
Tell me the weather forecast for  Fort Yargo State Park,Tell me Weather Forecast for the Fort Yargo State Park,['Fort Yargo State Park || geographic_poi'],GetWeather
Tell me the weather forecast for  Fort Yargo State Park,Tell me Weather Forecast for Fort Yargo State Park,['Fort Yargo State Park || geographic_poi'],GetWeather
What will the  humidity  be  here   this week ?,What kind of humidity will we have this week?,"['humidity || condition_description', 'here || current_location', 'this week || timeRange']",GetWeather
What will the  humidity  be  here   this week ?,What kind of humidity will there be this week here?,"['humidity || condition_description', 'here || current_location', 'this week || timeRange']",GetWeather
What will the  humidity  be  here   this week ?,What's the moisture going to be this week here?,"['humidity || condition_description', 'here || current_location', 'this week || timeRange']",GetWeather
What will the  humidity  be  here   this week ?,What kind of humidity will be there this week?,"['humidity || condition_description', 'here || current_location', 'this week || timeRange']",GetWeather
What will the  humidity  be  here   this week ?,What kind of humidity will there be this week?,"['humidity || condition_description', 'here || current_location', 'this week || timeRange']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather in Eastern Liberty MN?:,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather in Eastern Liberty MN?!,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather in Eastern Liberty MN?.,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather in Eastern Liberty MN??,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather in Eastern Liberty MN?,"['East Liberty || city', 'MN || state']",GetWeather
What's the weather in  Ransom Canyon ?,What Is the Weather in Ransom Kanyon?,['Ransom Canyon || city'],GetWeather
What's the weather in  Ransom Canyon ?,What is the climate in Ransom Canyon?,['Ransom Canyon || city'],GetWeather
What's the weather in  Ransom Canyon ?,What Is the Weather at Ransom Canyon?,['Ransom Canyon || city'],GetWeather
What's the weather in  Ransom Canyon ?,What Is the Weather of Ransom Canyon?,['Ransom Canyon || city'],GetWeather
What's the weather in  Ransom Canyon ?,What Is the Weather in Ransom Canyon?,['Ransom Canyon || city'],GetWeather
what is the forecast  within the same area  of  Zambia,what the forecast is within the same area of Zambia,"['within the same area || spatial_relation', 'Zambia || country']",GetWeather
what is the forecast  within the same area  of  Zambia,What is the forecast in the same area of Zambia,"['within the same area || spatial_relation', 'Zambia || country']",GetWeather
what is the forecast  within the same area  of  Zambia,what the forecast is in the same area of Zambia,"['within the same area || spatial_relation', 'Zambia || country']",GetWeather
what is the forecast  within the same area  of  Zambia,what is the forecast in the same area of Zambia,"['within the same area || spatial_relation', 'Zambia || country']",GetWeather
what is the forecast  within the same area  of  Zambia,what are the forecasts in the same area of Zambia,"['within the same area || spatial_relation', 'Zambia || country']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,what's the prediction for Orientala for hot weather,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,what's the prediction for Orientala for the hot weather,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,what's the prediction for Orientala for the hotter weather,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,what's the prediction for Orientala for the warmer weather,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,what's the prediction for Orientala for warmer weather,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on July 23 in Rhode Iceland,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on 23 July in Rhode Island,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on July 23 in Rhodes Island,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on July 23 in Rode Island,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on July 23 at Rhode Island,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Will it be  freezing   4 hours from now  in  Tonga,Is it freezing for 4 hours in Tonga??,"['freezing || condition_temperature', '4 hours from now || timeRange', 'Tonga || country']",GetWeather
Will it be  freezing   4 hours from now  in  Tonga,Would it be frozen in Tonga in 4 hours?,"['freezing || condition_temperature', '4 hours from now || timeRange', 'Tonga || country']",GetWeather
Will it be  freezing   4 hours from now  in  Tonga,Is it freezing for 4 hours in Tonga now?,"['freezing || condition_temperature', '4 hours from now || timeRange', 'Tonga || country']",GetWeather
Will it be  freezing   4 hours from now  in  Tonga,Is it freezing for 4 hours in Tonga?,"['freezing || condition_temperature', '4 hours from now || timeRange', 'Tonga || country']",GetWeather
Will it be  freezing   4 hours from now  in  Tonga,Would it be frozen for 4 hours in Tonga?,"['freezing || condition_temperature', '4 hours from now || timeRange', 'Tonga || country']",GetWeather
Tell me the weather forecast for  close by  my  current location,Tell me the weather forecast near my current location,"['close by || spatial_relation', 'current location || current_location']",GetWeather
Tell me the weather forecast for  close by  my  current location,Tell me weather forecast close by my current location,"['close by || spatial_relation', 'current location || current_location']",GetWeather
Tell me the weather forecast for  close by  my  current location,Tell me about the weather forecast by my current location,"['close by || spatial_relation', 'current location || current_location']",GetWeather
Tell me the weather forecast for  close by  my  current location,Tell me about the weather forecast at my current location,"['close by || spatial_relation', 'current location || current_location']",GetWeather
Tell me the weather forecast for  close by  my  current location,Tell me about the weather forecast near my current location,"['close by || spatial_relation', 'current location || current_location']",GetWeather
how's the weather in  Northfield Center   ME,what the weather is like in Northfield Centre,"['Northfield Center || city', 'ME || state']",GetWeather
how's the weather in  Northfield Center   ME,what the weather is like in Northfield Center,"['Northfield Center || city', 'ME || state']",GetWeather
how's the weather in  Northfield Center   ME,how is the weather in the Northfield Center,"['Northfield Center || city', 'ME || state']",GetWeather
how's the weather in  Northfield Center   ME,how is the weather at Northfield Center,"['Northfield Center || city', 'ME || state']",GetWeather
how's the weather in  Northfield Center   ME,how is the weather at Northfield Center.,"['Northfield Center || city', 'ME || state']",GetWeather
Will there be a  blizzard   this month  in  Uganda,Is there a blizzard in Uganda this month,"['blizzard || condition_description', 'this month || timeRange', 'Uganda || country']",GetWeather
Will there be a  blizzard   this month  in  Uganda,Is there a blizzard this week in Uganda,"['blizzard || condition_description', 'this month || timeRange', 'Uganda || country']",GetWeather
