utterance,paraphrase,list_of_slots,intent
Book spot at  Fried chicken restaurant  in  Mauritania,Make arrangements to dine at the Fried Chicken restaurant in Mauritania.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
Book spot at  Fried chicken restaurant  in  Mauritania,Reserve your seat at the popular Fried Chicken spot in Mauritania.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
Book spot at  Fried chicken restaurant  in  Mauritania,Ensure you have a reservation for dining at the Fried Chicken restaurant in Mauritania.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
Book spot at  Fried chicken restaurant  in  Mauritania,Arrange for a booking at Maurice's famous fried chicken eatery.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
Book spot at  Fried chicken restaurant  in  Mauritania,Reserve a slot to dine-in or get takeout from Mauritanian's fried chicken joint.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
Book spot at  Fried chicken restaurant  in  Mauritania,Book your table early to enjoy some delicious fried chicken from an establishment located within Morocco.,"['Fried chicken restaurant || restaurant_name', 'Mauritania || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Make a reservation for a party of 10 at CHAR No.4 in Colombia.,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Reserve a table for 10 people at CHAR No.4 in Colombia.,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Secure seating for 10 individuals at CHAR No.4 in Colombia.,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Arrange for a table booking for 10 people at CHAR No.4 in Colombia.,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Get a reservation done for a group of 10 at CHAR No.4 in Colombia.,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Book an appointment to dine with 9 others at CHARNo.4 restaurant located inColombia,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Make arrangements to dine with ten guestsat theCHARNo .four restaurantinColombia by securinga table,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Confirm the booking of seatsfor ten peopleinCHARNo.four locatedinColombiarestaurant ,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Procure dining spacefor tendinersatChar number fourrestaurant situatedinColumbia,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
book a table for  10  in  CHAR No.4  in  Colombia,Successfully reservea tableforten personsatcharnumberfourlocatedincolumbia,"['10 || party_size_number', 'CHAR No.4 || restaurant_name', 'Colombia || country']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I would like to make a reservation for an osteria that can accommodate six people and serves arepa.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,Can I reserve a table for six at an osteria that offers arepa?,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I'm interested in booking a spot at an osteria where they serve arepas and can accommodate six individuals.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,Is it possible to book a table for six people in an osteria that specializes in serving arepas?,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,Could you assist me in reserving space for six individuals at an osteria featuring arepas?,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I am searching for an osteria with the capacity to seat six guests and provide them with arepas.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,"Just wondering if I could book a place at your establishment, which is known as an osteria, serving deliciously-tasting traditional Venezuelan food called arepas. There will be around 6 of us attending this reservation. Is that something you can help me with?","['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,"I'd like to reserve seating for about half-a-dozen patrons at your restaurant known as Oesterilearepes (osterias), which apparently serves the delicacy of Arephas originated from Venezuela","['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,"Is it possible to make reservations here? A group of up to six individuals wishes to dine, preferably enjoying the traditional taste of Arepa - doable?","['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,`m interested in making reservations now! My party includes approximately HALF DOZEN GUESTS wanted delectable Arepha!,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,The guests I intend on inviting add up exactly how many fingers one hand has: Six unique members. We would appreciate if we could enjoy mouth-watering Oyster Lars paired along friends-in-the-mouth moments.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Reserve a table for seven individuals at a Kenyan steakhouse.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Make a reservation for seven guests at a steakhouse located in Kenya.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Book a table for seven people at a restaurant specializing in steaks in Kenya.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Secure a reservation for seven persons at an eatery serving steaks in Kenya.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Reserve seats for a group of seven diners at a steakhouse situated in Kenya.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Arrange for the booking of tables to accommodate seven individuals at a Kenyan steakhouse.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
Book a reservation for  seven  people at a  steakhouse  in  Kenya,Make reservations for 7 guests who would like to dine out at an exclusive Kenyan steakhouse.,"['seven || party_size_number', 'steakhouse || restaurant_type', 'Kenya || country']",BookRestaurant
