utterance,paraphrase,list_of_slots,intent
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,Book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,Book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,Book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,Book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight.,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
book spot for  seven  that is  distant  from  your gf's current location  at a  bar  that serves  middle eastern  for  Midnight,book spot for seven that is distant from your gf's current location at a bar that serves middle eastern for Midnight.,"['seven || party_size_number', 'distant || spatial_relation', ""your gf's current location || poi"", 'bar || restaurant_type', 'middle eastern || cuisine', 'Midnight || timeRange']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila edwards at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila edwards at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila edwards at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila edwards at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a reservation for leticia, melva and twila at Glassy Junction for five p.m within the same area of our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day.,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day.,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day.,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough londonien de Wandsworth on Lee Jackson Day.,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough Londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
Book me a reservation for a party of  5  for the  best   coffeehouse   nearby   Borough londonien de Wandsworth  on  Lee Jackson Day,Book me a reservation for a party of 5 for the best coffeehouse nearby Borough Londonien de Wandsworth on Lee Jackson Day,"['5 || party_size_number', 'best || sort', 'coffeehouse || restaurant_type', 'nearby || spatial_relation', 'Borough londonien de Wandsworth || poi', 'Lee Jackson Day || timeRange']",BookRestaurant
